"","Kingdom","Phylum","Class","Order","Family","Genus","Species","C1","C10","C12","C13","C15","C17","C18","C19","C20","C21","C3","C4","C5","C8","C9","E1","E10","E2","E6","E9","OTUs"
"11","k__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Methylococcales","f__Methylococcaceae","g__Methylicorpusculum","s__Methylicorpusculum_SGB165343",674530,3930792,0,63293,14931,58279,37906,50832,14489,16885,0,0,2273506,0,0,42683,36868,255916,1771510,28127961,"bOTU_11"
"12","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Nitrosomonadales","f__Methylophilaceae","g__Methylotenera","s__Methylotenera_mobilis",667678,27371,33569,0,46721,0,22194526,0,0,0,0,4884592,0,0,0,0,14476,61434,0,0,"bOTU_12"
"13","k__Bacteria","p__Candidatus_Cloacimonadota","c__CFGB2808","o__OFGB2808","f__FGB2808","g__GGB123276","s__GGB123276_SGB153695",237505,0,0,0,3466,0,0,648034,0,0,0,0,0,0,0,0,0,51940,0,0,"bOTU_13"
"14","k__Bacteria","p__Actinomycetota","c__CFGB14186","o__OFGB14186","f__FGB14186","g__GGB38751","s__GGB38751_SGB83034",136438,0,0,0,3825,0,0,0,2646,0,0,0,16734,0,0,0,0,7687,0,0,"bOTU_14"
"15","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__GGB134262","s__GGB134262_SGB178936",106308,0,11647,0,0,30274,213975,0,41694,0,14247,0,0,2863193,0,0,0,184966,0,0,"bOTU_15"
"16","k__Bacteria","p__Bacteroidota","c__CFGB43210","o__OFGB43210","f__FGB43210","g__GGB43210","s__GGB43210_SGB60505",255311,6887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_16"
"17","k__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Hyphomonadales","f__Hyphomonadaceae","g__Hyphomonas","s__Hyphomonas_SGB10518",67454,0,0,0,0,0,0,0,0,0,0,0,0,5877,7177,0,0,0,0,0,"bOTU_17"
"18","k__Bacteria","p__Pseudomonadota","c__CFGB33292","o__OFGB33292","f__FGB33292","g__GGB133806","s__GGB133806_SGB179331",57200,5521,11315,6050,356539,0,514809,0,0,0,0,0,97602,11088,0,0,0,0,64001,0,"bOTU_18"
"19","k__Bacteria","p__Nitrospirota","c__CFGB5004","o__OFGB5004","f__FGB5004","g__GGB14416","s__GGB14416_SGB166674",55578,0,50664,31084,40951,0,81131,314272,31674,19362,0,0,7936,0,18915,0,10210,8941,9091,0,"bOTU_19"
"20","k__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Lentimicrobiaceae","g__GGB13972","s__GGB13972_SGB21397",63387,14964,0,0,0,100431,0,0,7766,0,0,0,0,18199,6242,0,0,0,8690,18553,"bOTU_20"
"21","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Rhodocyclales","f__Zoogloeaceae","g__GGB26459","s__GGB26459_SGB88238",83055,184847,11895,0,27751,0,5944,18574,105333,0,0,0,7431,6642,0,9524,0,31170,70033,17235,"bOTU_21"
"22","k__Bacteria","p__Campylobacterota","c__Epsilonproteobacteria","o__Campylobacterales","f__Sulfurimonadaceae","g__GGB34283","s__GGB34283_SGB204197",13471,1420475,0,0,0,0,34828,6350415,3963014,6396,0,0,0,29566,6478,3470,0,0,0,0,"bOTU_22"
"23","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Polaromonas","s__Polaromonas_SGB179188",95383,0,44077,5913614,151054,649188,13479354,0,0,0,278073,714431,257817,59303,0,0,1047318,41218,1305808,0,"bOTU_23"
"24","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Burkholderiales","f__Sphaerotilaceae","g__Methylibium","s__Methylibium_sp_Root1272",31341,0,248032,0,0,0,72059,0,0,0,0,0,97424,0,29025,0,0,0,0,0,"bOTU_24"
"25","k__Bacteria","p__Bacteroidota","c__Flavobacteriia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","s__Flavobacterium_azooxidireducens",29668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_25"
"26","k__Bacteria","p__Thermodesulfobacteriota","c__Desulfobulbia","o__Desulfobulbales","f__Thiovibrionaceae","g__Thiovibrio","s__Thiovibrio_SGB52009",21550,348554,13233,0,0,0,0,0,38097,444060,0,0,0,8687,0,0,41299,10219,92029,0,"bOTU_26"
"27","k__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Moraxellales","f__Moraxellaceae","g__GGB42936","s__GGB42936_SGB165576",13709,0,7901,108245,1301509,0,0,6068,5294,8302,0,0,0,0,8400,0,0,0,0,21112,"bOTU_27"
"28","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Nitrosomonadales","f__Sterolibacteriaceae","g__Methyloversatilis","s__Methyloversatilis_SGB179884",24730,0,61518,13369,13121,0,211920,0,12339,381830,0,778215,599955,504224,0,0,0,0,115691,0,"bOTU_28"
"29","k__Bacteria","p__Firmicutes","c__Clostridia","o__Eubacteriales","f__Peptococcaceae","g__GGB60800","s__GGB60800_SGB82832",13702,11054,0,0,0,0,0,104787,98243,0,0,0,0,0,0,0,0,0,0,0,"bOTU_29"
"30","k__Archaea","p__Thermoplasmatota","c__CFGB14502","o__OFGB14502","f__FGB14502","g__GGB73713","s__GGB73713_SGB147456",13030,4482,0,0,0,0,0,6602,0,5167,8913,0,0,0,4417,0,0,0,0,0,"aOTU_30"
"31","k__Bacteria","p__Nitrospirota","c__CFGB5004","o__OFGB5004","f__FGB5004","g__GGB14416","s__GGB14416_SGB21930",46026,0,25256,65566,0,0,84525,0,11944,13992,0,0,0,0,0,0,0,0,0,0,"bOTU_31"
"32","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Hydrogenophaga","s__Hydrogenophaga_SGB178651",40580,111062,0,0,0,559893,230180,0,0,0,21749743,64336,0,0,422875,0,51512,2564421,0,0,"bOTU_32"
"33","k__Bacteria","p__Thermodesulfobacteriota","c__CFGB34348","o__OFGB34348","f__FGB34348","g__GGB63020","s__GGB63020_SGB85259",34106,0,15761,9717,27834,0,19313,74525,417915,25798,12473,0,11054,0,11929,0,86146,0,80086,0,"bOTU_33"
"34","k__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Pseudomonadaceae","g__Ectopseudomonas","s__Ectopseudomonas_chengduensis",33215,19452,0,0,0,40224,39416,0,0,28694,0,0,0,0,116304,0,0,0,0,0,"bOTU_34"
"35","k__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Moraxellales","f__Moraxellaceae","g__GGB42936","s__GGB42936_SGB60159",12760,0,0,0,0,0,0,0,0,0,0,0,0,9996,0,0,0,0,0,34439,"bOTU_35"
"36","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Nitrosomonadales","f__Thiobacillaceae","g__Thiobacillus","s__Thiobacillus_SGB179646",63208,961720,0,0,0,23822,0,19269,934226,0,0,0,0,0,0,0,1230781,0,0,0,"bOTU_36"
"37","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Nitrosomonadales","f__Methylophilaceae","g__Methylotenera","s__Methylotenera_sp_L2L1",64046,0,0,0,0,0,61728,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_37"
"38","k__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Hyphomicrobiales","f__Reyranellaceae","g__Reyranella","s__Reyranella_SGB89884",55034,0,0,0,0,0,0,15757,0,26339,0,0,17367,0,28773,0,0,0,75689,0,"bOTU_38"
"39","k__Bacteria","p__Bacteroidota","c__Flavobacteriia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","s__Flavobacterium_orientale",15491,0,0,0,0,0,0,0,0,0,0,0,0,0,13679,0,0,0,0,0,"bOTU_39"
"40","k__Bacteria","p__Actinomycetota","c__Actinomycetes","o__Propionibacteriales","f__Propionibacteriaceae","g__Cutibacterium","s__Cutibacterium_acnes",11751,0,10046,0,12657,0,9069,0,0,10446,0,9863,10137,0,0,0,12064,0,0,0,"bOTU_40"
"41","k__Bacteria","p__Nitrospirota","c__CFGB5004","o__OFGB5004","f__FGB5004","g__GGB43562","s__GGB43562_SGB166679",7872,0,21099,14062,6921,0,912372,0,28932,12881,0,0,5802,0,0,0,196676,0,59139,0,"bOTU_41"
"42","k__Bacteria","p__Candidatus_Saccharibacteria","c__CFGB86280","o__OFGB86280","f__FGB86280","g__GGB106820","s__GGB106820_SGB189639",3422,0,0,0,0,0,0,0,0,9032,0,0,0,0,0,0,0,0,0,0,"bOTU_42"
"43","k__Bacteria","p__Firmicutes","c__CFGB26722","o__OFGB26722","f__FGB26722","g__GGB105596","s__GGB105596_SGB82041",7863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_43"
"44","k__Bacteria","p__Thermodesulfobacteriota","c__CFGB2255","o__OFGB2255","f__FGB2255","g__GGB63127","s__GGB63127_SGB124806",12437,0,15519,0,13460,0,11431,10869,62971,0,0,0,0,0,0,0,48367,0,12546,12328,"bOTU_44"
"45","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Nitrosomonadales","f__Thiobacillaceae","g__Thiobacillus","s__Thiobacillus_denitrificans",208439,0,199136,99523,89759,0,0,0,0,0,0,0,223554,0,0,0,0,0,0,0,"bOTU_45"
"46","k__Bacteria","p__Firmicutes","c__CFGB42607","o__OFGB42607","f__FGB42607","g__GGB47217","s__GGB47217_SGB106326",4136,0,0,0,0,0,0,0,0,0,0,0,3395,0,0,0,0,0,0,0,"bOTU_46"
"47","k__Bacteria","p__Bacteroidota","c__Flavobacteriia","o__Flavobacteriales","f__Flavobacteriaceae","g__GGB14257","s__GGB14257_SGB195931",9580,525050,0,25830,0,0,93661,0,0,0,2768327,8725,0,160905,152519,27298,53763,0,92788,0,"bOTU_47"
"48","k__Bacteria","p__Actinomycetota","c__Actinomycetes","o__Mycobacteriales","f__Nocardiaceae","g__Rhodococcoides","s__Rhodococcoides_yunnanense",22609,0,0,0,0,0,0,0,0,0,0,0,32702,31414,0,0,0,0,24085,0,"bOTU_48"
"49","k__Bacteria","p__Bacteroidota","c__CFGB90425","o__OFGB90425","f__FGB90425","g__GGB122861","s__GGB122861_SGB153845",5314,0,4750,4059,8215,0,0,6915,19787,0,0,0,0,0,5278,0,0,0,13403,0,"bOTU_49"
"50","k__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Methylococcales","f__Methylococcaceae","g__GGB59409","s__GGB59409_SGB165301",5829,40509,0,27538,0,19764572,0,1721593,0,0,5161434,5635,0,4630,10059847,34348,12121,1151240,0,0,"bOTU_50"
"51","k__Bacteria","p__Nitrospirota","c__Nitrospiria","o__Nitrospirales","f__Nitrospiraceae","g__Nitrospira","s__Nitrospira_SGB170907",8590,7001,82877,79390,26375,0,997353,0,11032,0,0,0,0,0,0,0,0,0,899646,0,"bOTU_51"
"52","k__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Hyphomicrobiales","f__Parvibaculaceae","g__GGB7499","s__GGB7499_SGB184091",147819,0,0,0,827459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_52"
"53","k__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Gammaproteobacteria_unclassified","f__Gammaproteobacteria_unclassified","g__Gammaproteobacteria_unclassified","s__Gammaproteobacteria_bacterium_LSUCC0112",32188,21999,0,17122,6014,0,0,0,0,14908,0,0,0,45223,0,0,0,0,0,0,"bOTU_53"
"54","k__Bacteria","p__Nitrospirota","c__CFGB5004","o__OFGB5004","f__FGB5004","g__GGB14416","s__GGB14416_SGB21931",23574,0,13061,27814,0,0,36560,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_54"
"55","k__Bacteria","p__Bacteroidota","c__Cytophagia","o__Cytophagales","f__Cyclobacteriaceae","g__Algoriphagus","s__Algoriphagus_SGB3233",9976,458733,0,19077,17415,0,2054821,9843,0,0,0,0,20603,1273861,71760,95615,0,86888,466981,12671,"bOTU_55"
"56","k__Bacteria","p__Actinomycetota","c__Actinomycetes","o__Mycobacteriales","f__Nocardiaceae","g__Rhodococcus","s__Rhodococcus_sp_EPR_157",7782,0,0,0,0,0,0,0,0,0,0,0,11807,0,0,0,0,0,0,0,"bOTU_56"
"57","k__Bacteria","p__Thermodesulfobacteriota","c__CFGB12416","o__OFGB12416","f__FGB12416","g__GGB35332","s__GGB35332_SGB21923",4722,0,13060,13735,5156,0,16228,0,10095,0,3980,0,6763,0,0,0,4604,0,9967,0,"bOTU_57"
"58","k__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Pseudomonadaceae","g__Pseudomonas","s__Pseudomonas_songnenensis",10104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_58"
"59","k__Bacteria","p__Actinomycetota","c__Thermoleophilia","o__Miltoncostaeales","f__Miltoncostaeaceae","g__Miltoncostaea","s__Miltoncostaea_oceani",10928,0,5160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5432,0,"bOTU_59"
"60","k__Bacteria","p__Thermodesulfobacteriota","c__Desulfobacteria","o__Desulfobacterales","f__Desulfosarcinaceae","g__GGB63061","s__GGB63061_SGB85305",7096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_60"
"61","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Acidovorax","s__Acidovorax_SGB108221",11237,56406,0,0,0,0,115795,0,16043,9299,22112,0,19734,0,101848,9186,0,12466,0,0,"bOTU_61"
"62","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Hydrogenophaga","s__Hydrogenophaga_sp_IBVHS1",6622,6777,108534,22813,81014,0,551036,0,6785,0,0,0,77821,0,6288,0,9499,0,43900,0,"bOTU_62"
"63","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Simplicispira","s__Simplicispira_SGB22469",12700,14365,0,0,0,0,51884,0,14406,0,0,0,42356,0,0,0,0,0,42468,0,"bOTU_63"
"64","k__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Hyphomicrobiales","f__Rhizobiaceae","g__Hoeflea","s__Hoeflea_SGB89558",55799,0,0,0,0,0,0,0,0,0,0,0,0,39300,0,0,0,0,0,0,"bOTU_64"
"65","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Nitrosomonadales","f__Thiobacillaceae","g__GGB74856","s__GGB74856_SGB57219",5314,0,4773629,5917,57750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_65"
"66","k__Bacteria","p__Thermodesulfobacteriota","c__CFGB34348","o__OFGB34348","f__FGB34348","g__GGB63020","s__GGB63020_SGB85257",14924,0,0,0,0,0,0,26111,98295,0,0,0,0,0,0,0,30358,0,24041,0,"bOTU_66"
"67","k__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Hyphomicrobiales","f__Parvibaculaceae","g__Parvibaculum","s__Parvibaculum_lavamentivorans",38221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_67"
"68","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Nitrosomonadales","f__Thiobacillaceae","g__GGB8488","s__GGB8488_SGB179601",15056,131844,840265,0,1014869,59381,0,0,0,81320,0,0,0,0,0,0,0,2053040,0,0,"bOTU_68"
"69","k__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Hyphomicrobiales","f__Nitrobacteraceae","g__Bradyrhizobium","s__Bradyrhizobium_SGB184494",14834,18053,915366,29981,825642,0,1099439,0,0,0,0,108795,84785,0,0,126603,130401,0,65677,0,"bOTU_69"
"70","k__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhodobacterales","f__Paracoccaceae","g__GGB132630","s__GGB132630_SGB181838",7086,705120,0,117292,0,12383,0,0,9934,0,0,0,0,0,0,9874,0,31904,0,282057,"bOTU_70"
"71","k__Bacteria","p__Thermodesulfobacteriota","c__CFGB2255","o__OFGB2255","f__FGB2255","g__GGB138967","s__GGB138967_SGB167309",33827,0,18394,20083,13351,0,79373,0,28064,45811,0,0,0,0,0,0,94479,0,19991,18699,"bOTU_71"
"72","k__Bacteria","p__Firmicutes","c__CFGB40289","o__OFGB40289","f__FGB40289","g__GGB58596","s__GGB58596_SGB80261",5187,0,0,0,0,0,0,0,5579,0,0,0,0,0,0,0,0,0,10605,25231,"bOTU_72"
"73","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Nitrosomonadales","f__Nitrosomonadaceae","g__GGB46267","s__GGB46267_SGB64040",12430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_73"
"74","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Acidovorax","s__Acidovorax_sp_BoFeN1",11839,0,0,0,0,0,110764,0,0,16255,0,0,32562,0,0,0,0,0,40266,0,"bOTU_74"
"75","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Polaromonas","s__Polaromonas_eurypsychrophila",18440,0,18031,0,0,0,53049,0,0,173655,0,0,0,0,0,0,0,0,0,0,"bOTU_75"
"76","k__Bacteria","p__Thermodesulfobacteriota","c__Desulfovibrionia","o__Desulfovibrionales","f__Desulfovibrionaceae","g__Pseudodesulfovibrio","s__Pseudodesulfovibrio_pelocollis",5466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_76"
"77","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Nitrosomonadales","f__Nitrosomonadaceae","g__GGB38197","s__GGB38197_SGB102711",41865541,7325,246881,797096,953372,8262,9623947,0,8892,0,0,0,16848749,0,0,6789,220265,0,9409456,0,"bOTU_77"
"78","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Nitrosomonadales","f__Methylophilaceae","g__GGB15285","s__GGB15285_SGB163133",14400447,2683460,1076397,1615900,1849849,21727051,4391338,50860124,1001305,0,11927843,12722624,26815,0,30492244,47289,5269094,15454296,3617983,0,"bOTU_78"
"79","k__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Hyphomicrobiales","f__Parvibaculaceae","g__Parvibaculum","s__Parvibaculum_SGB184089",18997874,0,46154,54804,2561119,49031,9748,86428,0,51304,36352,17297,11384,0,963227,11380,0,178886,0,0,"bOTU_79"
"80","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__GGB65385","s__GGB65385_SGB88404",6966648,32107,40432,9145,12208,186725,211140,0,20209,54793,0,0,52238,28045528,0,0,0,3472407,12922,25797,"bOTU_80"
"81","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Nitrosomonadales","f__Methylophilaceae","g__GGB123072","s__GGB123072_SGB163128",4186501,12361642,10459,248773,201476,14669232,270909,29090264,4671,0,11643201,15979,21571,4476,2526108,190293,7534,22803499,0,0,"bOTU_81"
"82","k__Bacteria","p__Myxococcota","c__Myxococcia","o__Myxococcales","f__Myxococcaceae","g__GGB44951","s__GGB44951_SGB173772",4912534,0,112547,11028,0,0,3386391,0,0,0,0,0,972545,18768,0,0,0,0,9918,0,"bOTU_82"
"83","k__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Pseudohongiellaceae","g__GGB124104","s__GGB124104_SGB164206",2251245,4614,9681,0,25162,0,0,0,0,0,0,0,0,7983,5380,0,4193,7189,0,793311,"bOTU_83"
"84","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Hydrogenophaga","s__Hydrogenophaga_SGB178659",2267263,3781947,21486,1517537,136108,17836,2447347,4830428,464919,0,72628,33590,1685004,54364,3652142,43675,0,1048939,871654,26653,"bOTU_84"
"85","k__Bacteria","p__Pseudomonadota","c__CFGB8809","o__OFGB8809","f__FGB8809","g__GGB124110","s__GGB124110_SGB164208",926323,0,338753,0,1030424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_85"
"86","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__GGB65385","s__GGB65385_SGB178643",1057991,394832,455074,54286,127058,48584,195913,114968,51924,13577,1342272,1571428,14507,644741,1413915,16547,0,296901,20533,0,"bOTU_86"
"87","k__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Methylococcales","f__Methylococcaceae","g__Methylicorpusculum","s__Methylicorpusculum_SGB165343",674530,3930792,0,63293,14931,58279,37906,50832,14489,16885,0,0,2273506,0,0,42683,36868,255916,1771510,28127961,"bOTU_87"
"88","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Nitrosomonadales","f__Methylophilaceae","g__Methylotenera","s__Methylotenera_mobilis",667678,27371,33569,0,46721,0,22194526,0,0,0,0,4884592,0,0,0,0,14476,61434,0,0,"bOTU_88"
"89","k__Bacteria","p__Candidatus_Cloacimonadota","c__CFGB2808","o__OFGB2808","f__FGB2808","g__GGB123276","s__GGB123276_SGB153695",237505,0,0,0,3466,0,0,648034,0,0,0,0,0,0,0,0,0,51940,0,0,"bOTU_89"
"90","k__Bacteria","p__Actinomycetota","c__CFGB14186","o__OFGB14186","f__FGB14186","g__GGB38751","s__GGB38751_SGB83034",136438,0,0,0,3825,0,0,0,2646,0,0,0,16734,0,0,0,0,7687,0,0,"bOTU_90"
"91","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__GGB134262","s__GGB134262_SGB178936",106308,0,11647,0,0,30274,213975,0,41694,0,14247,0,0,2863193,0,0,0,184966,0,0,"bOTU_91"
"92","k__Bacteria","p__Bacteroidota","c__CFGB43210","o__OFGB43210","f__FGB43210","g__GGB43210","s__GGB43210_SGB60505",255311,6887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bOTU_92"
"93","k__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Hyphomonadales","f__Hyphomonadaceae","g__Hyphomonas","s__Hyphomonas_SGB10518",67454,0,0,0,0,0,0,0,0,0,0,0,0,5877,7177,0,0,0,0,0,"bOTU_93"
"94","k__Bacteria","p__Pseudomonadota","c__CFGB33292","o__OFGB33292","f__FGB33292","g__GGB133806","s__GGB133806_SGB179331",57200,5521,11315,6050,356539,0,514809,0,0,0,0,0,97602,11088,0,0,0,0,64001,0,"bOTU_94"
"95","k__Bacteria","p__Nitrospirota","c__CFGB5004","o__OFGB5004","f__FGB5004","g__GGB14416","s__GGB14416_SGB166674",55578,0,50664,31084,40951,0,81131,314272,31674,19362,0,0,7936,0,18915,0,10210,8941,9091,0,"bOTU_95"
"96","k__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Lentimicrobiaceae","g__GGB13972","s__GGB13972_SGB21397",63387,14964,0,0,0,100431,0,0,7766,0,0,0,0,18199,6242,0,0,0,8690,18553,"bOTU_96"
"97","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Rhodocyclales","f__Zoogloeaceae","g__GGB26459","s__GGB26459_SGB88238",83055,184847,11895,0,27751,0,5944,18574,105333,0,0,0,7431,6642,0,9524,0,31170,70033,17235,"bOTU_97"
"98","k__Bacteria","p__Campylobacterota","c__Epsilonproteobacteria","o__Campylobacterales","f__Sulfurimonadaceae","g__GGB34283","s__GGB34283_SGB204197",13471,1420475,0,0,0,0,34828,6350415,3963014,6396,0,0,0,29566,6478,3470,0,0,0,0,"bOTU_98"
"99","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Burkholderiales","f__Comamonadaceae","g__Polaromonas","s__Polaromonas_SGB179188",95383,0,44077,5913614,151054,649188,13479354,0,0,0,278073,714431,257817,59303,0,0,1047318,41218,1305808,0,"bOTU_99"
"100","k__Bacteria","p__Pseudomonadota","c__Betaproteobacteria","o__Burkholderiales","f__Sphaerotilaceae","g__Methylibium","s__Methylibium_sp_Root1272",31341,0,248032,0,0,0,72059,0,0,0,0,0,97424,0,29025,0,0,0,0,0,"bOTU_100"
